i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1
60,50,38,48980.0,50020.0,-2937.26043701
61,50,38,49020.0,50020.0,-2940.95550537
62,50,38,49060.0,50020.0,-2944.73693848
63,50,38,49100.0,50020.0,-2951.37753296
64,50,38,49140.0,50020.0,-2958.35131836
65,50,38,49180.0,50020.0,-2963.48199463
66,50,38,49220.0,50020.0,-2965.21029663
67,50,38,49260.0,50020.0,-2965.08776855
68,50,38,49300.0,50020.0,-2966.08944702
69,50,38,49340.0,50020.0,-2967.2802124
70,50,38,49380.0,50020.0,-2968.48440552
71,50,38,49420.0,50020.0,-2968.70855713
72,50,38,49460.0,50020.0,-2966.9526062
73,50,38,49500.0,50020.0,-2966.24932861
74,50,38,49540.0,50020.0,-2969.29122925
36,51,38,48020.0,50060.0,-2866.64614868
37,51,38,48060.0,50060.0,-2864.26950073
38,51,38,48100.0,50060.0,-2866.12792969
39,51,38,48140.0,50060.0,-2874.37277222
40,51,38,48180.0,50060.0,-2883.98953247
41,51,38,48220.0,50060.0,-2847.91500854
42,51,38,48260.0,50060.0,-2843.39370728
43,51,38,48300.0,50060.0,-2817.78561401
44,51,38,48340.0,50060.0,-2824.16342163
45,51,38,48380.0,50060.0,-2831.62677002
46,51,38,48420.0,50060.0,-2839.81967163
47,51,38,48460.0,50060.0,-2847.29440308
48,51,38,48500.0,50060.0,-2853.92077637
49,51,38,48540.0,50060.0,-2862.42028809
50,51,38,48580.0,50060.0,-2873.91870117
51,51,38,48620.0,50060.0,-2883.27593994
52,51,38,48660.0,50060.0,-2879.0144043
53,51,38,48700.0,50060.0,-2888.29632568
54,51,38,48740.0,50060.0,-2891.88409424
55,51,38,48780.0,50060.0,-2895.53775024
56,51,38,48820.0,50060.0,-2899.61706543
57,51,38,48860.0,50060.0,-2903.7336731
58,51,38,48900.0,50060.0,-2907.58102417
59,51,38,48940.0,50060.0,-2910.41430664
60,51,38,48980.0,50060.0,-2912.90109253
61,51,38,49020.0,50060.0,-2915.50109863
62,51,38,49060.0,50060.0,-2919.39776611
63,51,38,49100.0,50060.0,-2926.26434326
64,51,38,49140.0,50060.0,-2933.68725586
65,51,38,49180.0,50060.0,-2938.99310303
66,51,38,49220.0,50060.0,-2941.84838867
67,51,38,49260.0,50060.0,-2943.20510864
68,51,38,49300.0,50060.0,-2944.50665283
69,51,38,49340.0,50060.0,-2945.70953369
70,51,38,49380.0,50060.0,-2946.93112183
71,51,38,49420.0,50060.0,-2949.45376587
72,51,38,49460.0,50060.0,-2950.87796021
73,51,38,49500.0,50060.0,-2950.5451355
74,51,38,49540.0,50060.0,-2953.45196533
75,51,38,49580.0,50060.0,-2959.53747559
76,51,38,49620.0,50060.0,-2966.14480591
77,51,38,49660.0,50060.0,-2970.06494141
78,51,38,49700.0,50060.0,-2972.94729614
34,52,38,47940.0,50100.0,-2868.92456055
35,52,38,47980.0,50100.0,-2870.24343872
36,52,38,48020.0,50100.0,-2865.61254883
37,52,38,48060.0,50100.0,-2862.2805481
38,52,38,48100.0,50100.0,-2862.9392395
39,52,38,48140.0,50100.0,-2872.73397827
41,52,38,48220.0,50100.0,-2843.47174072
42,52,38,48260.0,50100.0,-2839.59188843
43,52,38,48300.0,50100.0,-2835.90081787
44,52,38,48340.0,50100.0,-2811.98190308
45,52,38,48380.0,50100.0,-2818.7980957
46,52,38,48420.0,50100.0,-2825.96994019
47,52,38,48460.0,50100.0,-2833.25308228
48,52,38,48500.0,50100.0,-2839.88903809
49,52,38,48540.0,50100.0,-2846.66363525
50,52,38,48580.0,50100.0,-2857.00262451
51,52,38,48620.0,50100.0,-2868.71908569
52,52,38,48660.0,50100.0,-2877.38970947
53,52,38,48700.0,50100.0,-2872.87954712
54,52,38,48740.0,50100.0,-2875.53961182
55,52,38,48780.0,50100.0,-2878.90090942
56,52,38,48820.0,50100.0,-2882.07583618
57,52,38,48860.0,50100.0,-2884.14608765
58,52,38,48900.0,50100.0,-2886.71951294
59,52,38,48940.0,50100.0,-2889.30938721
60,52,38,48980.0,50100.0,-2892.22314453
61,52,38,49020.0,50100.0,-2895.70565796
62,52,38,49060.0,50100.0,-2900.02453613
63,52,38,49100.0,50100.0,-2905.28536987
64,52,38,49140.0,50100.0,-2910.7038269
65,52,38,49180.0,50100.0,-2915.05978394
66,52,38,49220.0,50100.0,-2918.55834961
67,52,38,49260.0,50100.0,-2921.06173706
68,52,38,49300.0,50100.0,-2922.86090088
69,52,38,49340.0,50100.0,-2924.20751953
70,52,38,49380.0,50100.0,-2925.44366455
71,52,38,49420.0,50100.0,-2928.6210022
72,52,38,49460.0,50100.0,-2932.17807007
73,52,38,49500.0,50100.0,-2932.31411743
74,52,38,49540.0,50100.0,-2932.65649414
75,52,38,49580.0,50100.0,-2935.92138672
76,52,38,49620.0,50100.0,-2939.93988037
77,52,38,49660.0,50100.0,-2946.15386963
78,52,38,49700.0,50100.0,-2954.60754395
79,52,38,49740.0,50100.0,-2963.55325317
80,52,38,49780.0,50100.0,-2970.33343506
32,53,38,47860.0,50140.0,-2870.89605713
33,53,38,47900.0,50140.0,-2879.24139404
34,53,38,47940.0,50140.0,-2885.41888428
35,53,38,47980.0,50140.0,-2882.09039307
36,53,38,48020.0,50140.0,-2871.16912842
37,53,38,48060.0,50140.0,-2865.48733521
38,53,38,48100.0,50140.0,-2867.26950073
39,53,38,48140.0,50140.0,-2876.43487549
40,53,38,48180.0,50140.0,-2841.67419434
41,53,38,48220.0,50140.0,-2839.27236938
42,53,38,48260.0,50140.0,-2836.1031189
43,53,38,48300.0,50140.0,-2833.1569519
44,53,38,48340.0,50140.0,-2831.25057983
45,53,38,48380.0,50140.0,-2807.05053711
46,53,38,48420.0,50140.0,-2813.86230469
47,53,38,48460.0,50140.0,-2820.28256226
48,53,38,48500.0,50140.0,-2825.60720825
49,53,38,48540.0,50140.0,-2831.86993408
50,53,38,48580.0,50140.0,-2841.73092651
51,53,38,48620.0,50140.0,-2851.77255249
52,53,38,48660.0,50140.0,-2858.06170654
53,53,38,48700.0,50140.0,-2865.25784302
54,53,38,48740.0,50140.0,-2871.88134766
55,53,38,48780.0,50140.0,-2863.19308472
56,53,38,48820.0,50140.0,-2865.4140625
57,53,38,48860.0,50140.0,-2866.08828735
58,53,38,48900.0,50140.0,-2868.54144287
59,53,38,48940.0,50140.0,-2871.60562134
60,53,38,48980.0,50140.0,-2869.5289917
61,53,38,49020.0,50140.0,-2875.44769287
62,53,38,49060.0,50140.0,-2879.1010437
63,53,38,49100.0,50140.0,-2879.18179321
64,53,38,49140.0,50140.0,-2884.35333252
65,53,38,49180.0,50140.0,-2892.69750977
66,53,38,49220.0,50140.0,-2896.57894897
67,53,38,49260.0,50140.0,-2899.66033936
68,53,38,49300.0,50140.0,-2902.31253052
69,53,38,49340.0,50140.0,-2904.4513855
70,53,38,49380.0,50140.0,-2906.56265259
71,53,38,49420.0,50140.0,-2910.35549927
72,53,38,49460.0,50140.0,-2914.60797119
73,53,38,49500.0,50140.0,-2917.13656616
74,53,38,49540.0,50140.0,-2919.3303833
75,53,38,49580.0,50140.0,-2921.32632446
76,53,38,49620.0,50140.0,-2922.28778076
77,53,38,49660.0,50140.0,-2926.85864258
78,53,38,49700.0,50140.0,-2934.33898926
79,53,38,49740.0,50140.0,-2942.16210938
80,53,38,49780.0,50140.0,-2950.38061523
81,53,38,49820.0,50140.0,-2958.70333862
82,53,38,49860.0,50140.0,-2965.53045654
83,53,38,49900.0,50140.0,-2969.50137329
30,54,38,47780.0,50180.0,-2867.49472046
31,54,38,47820.0,50180.0,-2875.39489746
32,54,38,47860.0,50180.0,-2883.77200317
33,54,38,47900.0,50180.0,-2893.81802368
34,54,38,47940.0,50180.0,-2901.29119873
35,54,38,47980.0,50180.0,-2894.70870972
36,54,38,48020.0,50180.0,-2879.1973877
37,54,38,48060.0,50180.0,-2874.01229858
38,54,38,48100.0,50180.0,-2878.79800415
40,54,38,48180.0,50180.0,-2838.29782104
41,54,38,48220.0,50180.0,-2835.98828125
42,54,38,48260.0,50180.0,-2832.59332275
43,54,38,48300.0,50180.0,-2830.06591797
44,54,38,48340.0,50180.0,-2828.13269043
45,54,38,48380.0,50180.0,-2825.84197998
46,54,38,48420.0,50180.0,-2802.39282227
47,54,38,48460.0,50180.0,-2808.18649292
48,54,38,48500.0,50180.0,-2811.76544189
49,54,38,48540.0,50180.0,-2817.45339966
50,54,38,48580.0,50180.0,-2826.17971802
51,54,38,48620.0,50180.0,-2832.75286865
52,54,38,48660.0,50180.0,-2836.9984436
53,54,38,48700.0,50180.0,-2844.39535522
54,54,38,48740.0,50180.0,-2855.52810669
55,54,38,48780.0,50180.0,-2863.65036011
56,54,38,48820.0,50180.0,-2865.11431885
57,54,38,48860.0,50180.0,-2852.89984131
58,54,38,48900.0,50180.0,-2852.64929199
59,54,38,48940.0,50180.0,-2855.58197021
60,54,38,48980.0,50180.0,-2855.7489624
61,54,38,49020.0,50180.0,-2855.56445312
62,54,38,49060.0,50180.0,-2858.17233276
63,54,38,49100.0,50180.0,-2861.91790771
64,54,38,49140.0,50180.0,-2867.13589478
65,54,38,49180.0,50180.0,-2871.84405518
66,54,38,49220.0,50180.0,-2871.96047974
67,54,38,49260.0,50180.0,-2871.77005005
68,54,38,49300.0,50180.0,-2874.76806641
69,54,38,49340.0,50180.0,-2876.93740845
70,54,38,49380.0,50180.0,-2879.51696777
71,54,38,49420.0,50180.0,-2882.87271118
72,54,38,49460.0,50180.0,-2897.92904663
73,54,38,49500.0,50180.0,-2902.02996826
74,54,38,49540.0,50180.0,-2906.28952026
75,54,38,49580.0,50180.0,-2909.39797974
76,54,38,49620.0,50180.0,-2903.86465454
77,54,38,49660.0,50180.0,-2906.46542358
78,54,38,49700.0,50180.0,-2915.55267334
79,54,38,49740.0,50180.0,-2921.93676758
80,54,38,49780.0,50180.0,-2928.74356079
81,54,38,49820.0,50180.0,-2937.19387817
82,54,38,49860.0,50180.0,-2945.52474976
83,54,38,49900.0,50180.0,-2951.10290527
84,54,38,49940.0,50180.0,-2956.45037842
85,54,38,49980.0,50180.0,-2961.14865112
86,54,38,50020.0,50180.0,-2963.53860474
28,55,38,47700.0,50220.0,-2859.95465088
29,55,38,47740.0,50220.0,-2867.41958618
30,55,38,47780.0,50220.0,-2875.66229248
31,55,38,47820.0,50220.0,-2884.23443604
32,55,38,47860.0,50220.0,-2893.47506714
33,55,38,47900.0,50220.0,-2902.60760498
34,55,38,47940.0,50220.0,-2906.19720459
35,55,38,47980.0,50220.0,-2896.89974976
36,55,38,48020.0,50220.0,-2885.61309814
37,55,38,48060.0,50220.0,-2885.63180542
38,55,38,48100.0,50220.0,-2891.52084351
39,55,38,48140.0,50220.0,-2836.08023071
40,55,38,48180.0,50220.0,-2835.16195679
41,55,38,48220.0,50220.0,-2832.89147949
42,55,38,48260.0,50220.0,-2828.92129517
43,55,38,48300.0,50220.0,-2826.5241394
44,55,38,48340.0,50220.0,-2824.18084717
45,55,38,48380.0,50220.0,-2821.67828369
46,55,38,48420.0,50220.0,-2819.10168457
47,55,38,48460.0,50220.0,-2798.16491699
48,55,38,48500.0,50220.0,-2800.02850342
49,55,38,48540.0,50220.0,-2803.87786865
50,55,38,48580.0,50220.0,-2810.1973877
51,55,38,48620.0,50220.0,-2814.256073
52,55,38,48660.0,50220.0,-2818.89486694
53,55,38,48700.0,50220.0,-2826.55551147
54,55,38,48740.0,50220.0,-2836.89813232
55,55,38,48780.0,50220.0,-2844.55227661
56,55,38,48820.0,50220.0,-2847.87664795
57,55,38,48860.0,50220.0,-2849.4520874
58,55,38,48900.0,50220.0,-2853.43759155
59,55,38,48940.0,50220.0,-2852.65783691
61,55,38,49020.0,50220.0,-2839.62741089
62,55,38,49060.0,50220.0,-2840.60818481
63,55,38,49100.0,50220.0,-2843.72750854
64,55,38,49140.0,50220.0,-2848.49749756
65,55,38,49180.0,50220.0,-2853.03466797
66,55,38,49220.0,50220.0,-2848.96325684
67,55,38,49260.0,50220.0,-2856.93276978
68,55,38,49300.0,50220.0,-2855.55319214
69,55,38,49340.0,50220.0,-2847.74572754
70,55,38,49380.0,50220.0,-2844.24139404
73,55,38,49500.0,50220.0,-2864.25863647
74,55,38,49540.0,50220.0,-2875.01327515
75,55,38,49580.0,50220.0,-2892.50411987
76,55,38,49620.0,50220.0,-2893.19033813
77,55,38,49660.0,50220.0,-2896.02618408
78,55,38,49700.0,50220.0,-2897.22686768
79,55,38,49740.0,50220.0,-2902.41967773
80,55,38,49780.0,50220.0,-2909.80285645
81,55,38,49820.0,50220.0,-2918.8833313
82,55,38,49860.0,50220.0,-2925.71636963
83,55,38,49900.0,50220.0,-2930.00045776
84,55,38,49940.0,50220.0,-2934.69314575
85,55,38,49980.0,50220.0,-2939.74398804
86,55,38,50020.0,50220.0,-2946.3767395
87,55,38,50060.0,50220.0,-2954.87646484
88,55,38,50100.0,50220.0,-2962.08328247
25,56,38,47580.0,50260.0,-2846.08175659
26,56,38,47620.0,50260.0,-2857.10437012
27,56,38,47660.0,50260.0,-2865.53652954
28,56,38,47700.0,50260.0,-2871.20761108
29,56,38,47740.0,50260.0,-2877.00366211
30,56,38,47780.0,50260.0,-2883.52679443
31,56,38,47820.0,50260.0,-2891.61300659
32,56,38,47860.0,50260.0,-2900.21951294
33,56,38,47900.0,50260.0,-2905.140625
34,56,38,47940.0,50260.0,-2904.4152832
35,56,38,47980.0,50260.0,-2899.31530762
36,56,38,48020.0,50260.0,-2895.43377686
37,56,38,48060.0,50260.0,-2896.30685425
38,56,38,48100.0,50260.0,-2837.22763062
39,56,38,48140.0,50260.0,-2833.0446167
40,56,38,48180.0,50260.0,-2831.0246582
41,56,38,48220.0,50260.0,-2828.27990723
42,56,38,48260.0,50260.0,-2824.65206909
43,56,38,48300.0,50260.0,-2822.14230347
44,56,38,48340.0,50260.0,-2819.36868286
45,56,38,48380.0,50260.0,-2813.46911621
46,56,38,48420.0,50260.0,-2814.37121582
47,56,38,48460.0,50260.0,-2811.96795654
48,56,38,48500.0,50260.0,-2788.88983154
49,56,38,48540.0,50260.0,-2790.28231812
50,56,38,48580.0,50260.0,-2794.09585571
51,56,38,48620.0,50260.0,-2798.02709961
52,56,38,48660.0,50260.0,-2803.82876587
53,56,38,48700.0,50260.0,-2810.61245728
54,56,38,48740.0,50260.0,-2818.809021
55,56,38,48780.0,50260.0,-2824.51419067
56,56,38,48820.0,50260.0,-2826.5557251
57,56,38,48860.0,50260.0,-2826.81558228
58,56,38,48900.0,50260.0,-2827.57623291
59,56,38,48940.0,50260.0,-2830.05105591
60,56,38,48980.0,50260.0,-2833.7411499
61,56,38,49020.0,50260.0,-2839.31646729
62,56,38,49060.0,50260.0,-2844.47869873
63,56,38,49100.0,50260.0,-2844.72286987
65,56,38,49180.0,50260.0,-2836.51199341
66,56,38,49220.0,50260.0,-2835.69058228
67,56,38,49260.0,50260.0,-2832.63452148
68,56,38,49300.0,50260.0,-2832.13101196
69,56,38,49340.0,50260.0,-2829.09100342
70,56,38,49380.0,50260.0,-2823.46499634
71,56,38,49420.0,50260.0,-2824.9781189
74,56,38,49540.0,50260.0,-2834.05944824
76,56,38,49620.0,50260.0,-2848.75820923
77,56,38,49660.0,50260.0,-2879.54870605
78,56,38,49700.0,50260.0,-2889.67596436
79,56,38,49740.0,50260.0,-2892.63491821
80,56,38,49780.0,50260.0,-2892.6741333
81,56,38,49820.0,50260.0,-2899.97662354
82,56,38,49860.0,50260.0,-2904.41479492
83,56,38,49900.0,50260.0,-2908.22473145
84,56,38,49940.0,50260.0,-2913.1222229
85,56,38,49980.0,50260.0,-2919.18481445
86,56,38,50020.0,50260.0,-2926.9425354
87,56,38,50060.0,50260.0,-2935.7180481
88,56,38,50100.0,50260.0,-2944.56027222
89,56,38,50140.0,50260.0,-2953.36148071
90,56,38,50180.0,50260.0,-2961.2434082
23,57,38,47500.0,50300.0,-2839.54568481
24,57,38,47540.0,50300.0,-2847.15255737
25,57,38,47580.0,50300.0,-2856.44735718
26,57,38,47620.0,50300.0,-2867.30236816
27,57,38,47660.0,50300.0,-2875.13821411
28,57,38,47700.0,50300.0,-2880.38320923
29,57,38,47740.0,50300.0,-2885.54379272
30,57,38,47780.0,50300.0,-2890.79013062
31,57,38,47820.0,50300.0,-2897.72512817
32,57,38,47860.0,50300.0,-2904.06881714
33,57,38,47900.0,50300.0,-2905.40585327
34,57,38,47940.0,50300.0,-2904.20288086
35,57,38,47980.0,50300.0,-2903.71890259
36,57,38,48020.0,50300.0,-2902.96411133
37,57,38,48060.0,50300.0,-2902.23907471
38,57,38,48100.0,50300.0,-2835.05136108
39,57,38,48140.0,50300.0,-2830.18640137
40,57,38,48180.0,50300.0,-2826.05947876
41,57,38,48220.0,50300.0,-2822.33883667
43,57,38,48300.0,50300.0,-2849.19470215
44,57,38,48340.0,50300.0,-2843.92721558
45,57,38,48380.0,50300.0,-2838.67208862
46,57,38,48420.0,50300.0,-2833.29595947
47,57,38,48460.0,50300.0,-2828.30761719
49,57,38,48540.0,50300.0,-2780.44345093
50,57,38,48580.0,50300.0,-2781.30258179
51,57,38,48620.0,50300.0,-2784.50231934
52,57,38,48660.0,50300.0,-2790.09707642
53,57,38,48700.0,50300.0,-2794.7020874
54,57,38,48740.0,50300.0,-2800.33087158
55,57,38,48780.0,50300.0,-2804.44735718
56,57,38,48820.0,50300.0,-2805.60620117
57,57,38,48860.0,50300.0,-2805.8369751
58,57,38,48900.0,50300.0,-2805.92645264
59,57,38,48940.0,50300.0,-2807.08010864
60,57,38,48980.0,50300.0,-2810.34301758
61,57,38,49020.0,50300.0,-2815.53598022
62,57,38,49060.0,50300.0,-2820.69781494
63,57,38,49100.0,50300.0,-2826.72128296
64,57,38,49140.0,50300.0,-2832.26333618
65,57,38,49180.0,50300.0,-2834.67727661
66,57,38,49220.0,50300.0,-2834.27383423
67,57,38,49260.0,50300.0,-2831.55148315
68,57,38,49300.0,50300.0,-2828.78292847
69,57,38,49340.0,50300.0,-2825.04510498
70,57,38,49380.0,50300.0,-2819.95922852
71,57,38,49420.0,50300.0,-2818.89794922
72,57,38,49460.0,50300.0,-2820.84405518
73,57,38,49500.0,50300.0,-2822.55102539
74,57,38,49540.0,50300.0,-2821.8911438
75,57,38,49580.0,50300.0,-2831.94119263
76,57,38,49620.0,50300.0,-2836.24667358
77,57,38,49660.0,50300.0,-2863.64746094
78,57,38,49700.0,50300.0,-2877.49612427
79,57,38,49740.0,50300.0,-2888.78512573
80,57,38,49780.0,50300.0,-2898.00128174
81,57,38,49820.0,50300.0,-2880.43994141
82,57,38,49860.0,50300.0,-2886.11694336
83,57,38,49900.0,50300.0,-2890.9342041
84,57,38,49940.0,50300.0,-2895.45431519
85,57,38,49980.0,50300.0,-2902.27587891
86,57,38,50020.0,50300.0,-2910.40249634
87,57,38,50060.0,50300.0,-2919.98892212
88,57,38,50100.0,50300.0,-2931.39505005
89,57,38,50140.0,50300.0,-2939.97540283
90,57,38,50180.0,50300.0,-2947.22238159
91,57,38,50220.0,50300.0,-2955.24789429
92,57,38,50260.0,50300.0,-2960.04629517
93,57,38,50300.0,50300.0,-2962.92907715
23,58,38,47500.0,50340.0,-2845.68063354
24,58,38,47540.0,50340.0,-2853.25430298
25,58,38,47580.0,50340.0,-2862.43496704
26,58,38,47620.0,50340.0,-2873.07672119
27,58,38,47660.0,50340.0,-2880.90713501
28,58,38,47700.0,50340.0,-2886.2538147
29,58,38,47740.0,50340.0,-2891.28485107
30,58,38,47780.0,50340.0,-2895.91436768
31,58,38,47820.0,50340.0,-2900.9418335
32,58,38,47860.0,50340.0,-2905.11697388
33,58,38,47900.0,50340.0,-2906.02713013
34,58,38,47940.0,50340.0,-2905.68649292
35,58,38,47980.0,50340.0,-2906.00436401
36,58,38,48020.0,50340.0,-2905.86383057
37,58,38,48060.0,50340.0,-2873.72143555
38,58,38,48100.0,50340.0,-2869.31912231
39,58,38,48140.0,50340.0,-2864.82400513
40,58,38,48180.0,50340.0,-2859.98233032
41,58,38,48220.0,50340.0,-2855.15393066
42,58,38,48260.0,50340.0,-2850.25125122
43,58,38,48300.0,50340.0,-2845.03921509
44,58,38,48340.0,50340.0,-2839.64343262
45,58,38,48380.0,50340.0,-2834.27005005
46,58,38,48420.0,50340.0,-2828.81680298
47,58,38,48460.0,50340.0,-2823.46743774
48,58,38,48500.0,50340.0,-2817.93939209
50,58,38,48580.0,50340.0,-2770.62533569
51,58,38,48620.0,50340.0,-2772.60324097
52,58,38,48660.0,50340.0,-2777.3572998
53,58,38,48700.0,50340.0,-2779.9552002
54,58,38,48740.0,50340.0,-2782.39123535
55,58,38,48780.0,50340.0,-2784.69845581
56,58,38,48820.0,50340.0,-2785.61398315
57,58,38,48860.0,50340.0,-2786.58364868
58,58,38,48900.0,50340.0,-2787.91256714
59,58,38,48940.0,50340.0,-2789.13381958
60,58,38,48980.0,50340.0,-2790.61721802
61,58,38,49020.0,50340.0,-2793.48547363
62,58,38,49060.0,50340.0,-2797.61218262
63,58,38,49100.0,50340.0,-2804.04751587
64,58,38,49140.0,50340.0,-2810.82177734
65,58,38,49180.0,50340.0,-2814.10070801
66,58,38,49220.0,50340.0,-2814.94998169
67,58,38,49260.0,50340.0,-2814.3081665
68,58,38,49300.0,50340.0,-2813.61990356
69,58,38,49340.0,50340.0,-2811.76290894
70,58,38,49380.0,50340.0,-2808.14251709
71,58,38,49420.0,50340.0,-2808.55725098
72,58,38,49460.0,50340.0,-2811.89981079
73,58,38,49500.0,50340.0,-2814.99273682
74,58,38,49540.0,50340.0,-2820.29162598
75,58,38,49580.0,50340.0,-2827.52212524
76,58,38,49620.0,50340.0,-2836.61709595
77,58,38,49660.0,50340.0,-2851.47525024
78,58,38,49700.0,50340.0,-2866.14709473
79,58,38,49740.0,50340.0,-2877.48342896
80,58,38,49780.0,50340.0,-2886.60287476
81,58,38,49820.0,50340.0,-2894.44604492
82,58,38,49860.0,50340.0,-2866.381073
83,58,38,49900.0,50340.0,-2875.82589722
84,58,38,49940.0,50340.0,-2880.84091187
85,58,38,49980.0,50340.0,-2887.95825195
86,58,38,50020.0,50340.0,-2896.49914551
87,58,38,50060.0,50340.0,-2908.42507935
88,58,38,50100.0,50340.0,-2923.10681152
89,58,38,50140.0,50340.0,-2931.16390991
90,58,38,50180.0,50340.0,-2934.73620605
91,58,38,50220.0,50340.0,-2939.96987915
92,58,38,50260.0,50340.0,-2944.82455444
93,58,38,50300.0,50340.0,-2950.95773315
94,58,38,50340.0,50340.0,-2956.2706604
95,58,38,50380.0,50340.0,-2958.26022339
23,59,38,47500.0,50380.0,-2850.68444824
24,59,38,47540.0,50380.0,-2858.2210083
25,59,38,47580.0,50380.0,-2866.83288574
26,59,38,47620.0,50380.0,-2876.58303833
27,59,38,47660.0,50380.0,-2884.30911255
28,59,38,47700.0,50380.0,-2889.66629028
29,59,38,47740.0,50380.0,-2894.36248779
30,59,38,47780.0,50380.0,-2898.4105835
31,59,38,47820.0,50380.0,-2902.16992188
32,59,38,47860.0,50380.0,-2905.41418457
33,59,38,47900.0,50380.0,-2906.85787964
34,59,38,47940.0,50380.0,-2907.39782715
35,59,38,47980.0,50380.0,-2908.04632568
36,59,38,48020.0,50380.0,-2874.99066162
37,59,38,48060.0,50380.0,-2870.11532593
38,59,38,48100.0,50380.0,-2865.69161987
39,59,38,48140.0,50380.0,-2861.01626587
40,59,38,48180.0,50380.0,-2855.89941406
41,59,38,48220.0,50380.0,-2850.78009033
42,59,38,48260.0,50380.0,-2845.78601074
43,59,38,48300.0,50380.0,-2840.58474731
44,59,38,48340.0,50380.0,-2835.23510742
45,59,38,48380.0,50380.0,-2829.73245239
46,59,38,48420.0,50380.0,-2823.90426636
47,59,38,48460.0,50380.0,-2818.01730347
48,59,38,48500.0,50380.0,-2812.10244751
49,59,38,48540.0,50380.0,-2805.9760437
50,59,38,48580.0,50380.0,-2799.91717529
51,59,38,48620.0,50380.0,-2759.01733398
52,59,38,48660.0,50380.0,-2762.3034668
53,59,38,48700.0,50380.0,-2760.37640381
54,59,38,48740.0,50380.0,-2765.20956421
55,59,38,48780.0,50380.0,-2766.0362854
56,59,38,48820.0,50380.0,-2767.31781006
57,59,38,48860.0,50380.0,-2769.44329834
58,59,38,48900.0,50380.0,-2771.31243896
59,59,38,48940.0,50380.0,-2772.20565796
60,59,38,48980.0,50380.0,-2773.31033325
61,59,38,49020.0,50380.0,-2775.56723022
62,59,38,49060.0,50380.0,-2778.81878662
63,59,38,49100.0,50380.0,-2784.90136719
