i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1,S2X4_FACIES unit1 scale1,S2X4_POR unit1 scale1
79,152,38,49740.0,54100.0,-2792.47924805,1.0,3.011696
80,88,32,49780.0,51540.0,-2775.54110718,0.0,4.465054
80,88,33,49780.0,51540.0,-2781.45965576,2.0,7.24923
80,88,34,49780.0,51540.0,-2787.37817383,1.0,9.23592
80,88,35,49780.0,51540.0,-2790.48318481,1.0,0.0
80,146,32,49780.0,53860.0,-2790.06784058,1.0,8.318619
80,146,33,49780.0,53860.0,-2794.39382935,1.0,0.0
80,146,34,49780.0,53860.0,-2798.71981812,0.0,6.273121
80,146,35,49780.0,53860.0,-2803.04577637,3.0,0.0
80,146,36,49780.0,53860.0,-2807.37167358,0.0,0.0
80,146,37,49780.0,53860.0,-2811.69763184,0.0,0.0
80,146,38,49780.0,53860.0,-2816.02359009,0.0,0.0
80,157,32,49780.0,54300.0,-2754.77810669,2.0,11.75777
80,157,33,49780.0,54300.0,-2759.80343628,2.0,8.767418
80,157,34,49780.0,54300.0,-2764.82879639,0.0,0.0
80,157,35,49780.0,54300.0,-2769.85418701,3.0,9.573211
80,157,36,49780.0,54300.0,-2774.87957764,1.0,3.472375
80,157,37,49780.0,54300.0,-2779.90496826,1.0,4.720577
80,157,38,49780.0,54300.0,-2784.93032837,1.0,3.503452
80,170,32,49780.0,54820.0,-2739.71359253,1.0,7.069438
80,170,33,49780.0,54820.0,-2744.25964355,1.0,6.534578
80,170,34,49780.0,54820.0,-2748.80569458,0.0,0.0
80,170,35,49780.0,54820.0,-2753.35177612,1.0,4.328261
80,170,36,49780.0,54820.0,-2757.89779663,2.0,5.251371
80,170,37,49780.0,54820.0,-2762.44381714,2.0,2.756337
80,170,38,49780.0,54820.0,-2766.98986816,0.0,1.975156
80,176,32,49780.0,55060.0,-2721.41357422,2.0,1.609171
80,176,33,49780.0,55060.0,-2726.75784302,1.0,14.355173
80,176,34,49780.0,55060.0,-2732.10214233,3.0,8.649353
80,176,35,49780.0,55060.0,-2737.44641113,3.0,3.20009
80,176,36,49780.0,55060.0,-2742.79064941,2.0,12.820696
80,176,37,49780.0,55060.0,-2748.13491821,0.0,22.252146
80,176,38,49780.0,55060.0,-2753.47921753,3.0,10.267903
81,96,32,49820.0,51860.0,-2674.30480957,0.0,0.0
81,96,33,49820.0,51860.0,-2680.11123657,0.0,0.0
81,96,34,49820.0,51860.0,-2685.91766357,0.0,0.0
81,96,35,49820.0,51860.0,-2691.43212891,0.0,5.070389
81,96,36,49820.0,51860.0,-2694.58032227,0.0,6.730706
81,96,37,49820.0,51860.0,-2698.28060913,0.0,4.559168
81,96,38,49820.0,51860.0,-2704.60736084,2.0,10.118976
81,96,39,49820.0,51860.0,-2710.93408203,0.0,13.197446
81,105,32,49820.0,52220.0,-2683.28842163,2.0,2.687166
81,105,33,49820.0,52220.0,-2689.22897339,0.0,6.212156
81,105,34,49820.0,52220.0,-2695.16952515,0.0,1.885368
81,105,35,49820.0,52220.0,-2701.11001587,1.0,2.01624
81,105,36,49820.0,52220.0,-2707.05050659,2.0,3.098355
81,105,37,49820.0,52220.0,-2712.99108887,2.0,6.199881
81,105,38,49820.0,52220.0,-2718.93164062,0.0,2.269094
81,162,35,49820.0,54500.0,-2765.44552612,3.0,11.195188
81,162,36,49820.0,54500.0,-2770.74139404,2.0,4.475077
81,162,37,49820.0,54500.0,-2776.03726196,2.0,7.577294
81,162,38,49820.0,54500.0,-2781.33319092,0.0,0.0
81,163,32,49820.0,54540.0,-2748.0864563,1.0,10.81139
81,163,33,49820.0,54540.0,-2753.27819824,2.0,4.445445
81,163,34,49820.0,54540.0,-2758.47000122,0.0,3.36876
81,163,35,49820.0,54540.0,-2763.6618042,3.0,11.195188
82,180,32,49860.0,55220.0,-2723.20016479,1.0,8.414687
82,180,33,49860.0,55220.0,-2727.38577271,1.0,15.485429
82,180,34,49860.0,55220.0,-2731.57141113,3.0,7.340157
82,180,35,49860.0,55220.0,-2735.75704956,3.0,2.626119
82,180,36,49860.0,55220.0,-2739.94265747,1.0,10.965691
82,180,37,49860.0,55220.0,-2744.1282959,1.0,9.007611
82,180,38,49860.0,55220.0,-2748.31396484,3.0,15.589043
82,181,36,49860.0,55260.0,-2745.44485474,0.0,0.0
82,181,37,49860.0,55260.0,-2748.51092529,1.0,1.629026
82,181,38,49860.0,55260.0,-2751.57696533,0.0,2.819642
83,126,32,49900.0,53060.0,-2772.82095337,2.0,10.703212
83,126,33,49900.0,53060.0,-2778.36557007,1.0,3.832371
83,126,34,49900.0,53060.0,-2783.91009521,0.0,0.0
83,126,35,49900.0,53060.0,-2789.4546814,0.0,0.0
83,126,36,49900.0,53060.0,-2794.99923706,0.0,0.0
83,126,37,49900.0,53060.0,-2800.54379272,3.0,2.471584
83,126,38,49900.0,53060.0,-2806.08837891,3.0,14.111274
83,127,32,49900.0,53100.0,-2777.72381592,1.0,1.777457
83,127,33,49900.0,53100.0,-2783.38394165,1.0,6.927635
83,127,34,49900.0,53100.0,-2789.04400635,1.0,2.783759
83,127,35,49900.0,53100.0,-2794.70404053,0.0,0.0
83,127,36,49900.0,53100.0,-2800.36410522,2.0,4.179756
83,127,37,49900.0,53100.0,-2806.02420044,0.0,1.960762
83,127,38,49900.0,53100.0,-2811.68426514,1.0,11.936001
84,74,32,49940.0,50980.0,-2734.36038208,0.0,0.0
84,74,33,49940.0,50980.0,-2737.70565796,0.0,16.118587
84,74,34,49940.0,50980.0,-2741.05093384,2.0,15.580016
84,74,35,49940.0,50980.0,-2744.3961792,3.0,6.771427
84,74,36,49940.0,50980.0,-2747.74145508,3.0,19.733152
84,74,37,49940.0,50980.0,-2751.08673096,3.0,8.239841
84,74,38,49940.0,50980.0,-2754.43197632,0.0,0.0
85,93,32,49980.0,51740.0,-2706.31149292,1.0,0.0
85,93,33,49980.0,51740.0,-2711.87936401,1.0,0.0
85,93,34,49980.0,51740.0,-2717.44720459,0.0,0.0
85,93,35,49980.0,51740.0,-2723.01504517,0.0,0.0
85,93,36,49980.0,51740.0,-2728.58291626,0.0,0.0
85,93,37,49980.0,51740.0,-2734.15081787,0.0,0.0
85,93,38,49980.0,51740.0,-2739.71868896,1.0,0.0
85,98,32,49980.0,51940.0,-2685.98928833,1.0,1.914663
85,98,33,49980.0,51940.0,-2691.51727295,1.0,0.0
85,98,34,49980.0,51940.0,-2697.04525757,1.0,1.103025
85,98,35,49980.0,51940.0,-2702.57324219,3.0,4.760134
85,98,36,49980.0,51940.0,-2708.10122681,3.0,11.22498
85,98,37,49980.0,51940.0,-2713.62924194,1.0,0.725653
85,98,38,49980.0,51940.0,-2719.15722656,2.0,9.691495
85,151,32,49980.0,54060.0,-2803.14535522,3.0,10.15477
85,151,33,49980.0,54060.0,-2808.07128906,3.0,9.489065
85,151,34,49980.0,54060.0,-2812.99725342,0.0,0.0
85,151,35,49980.0,54060.0,-2817.92321777,1.0,5.773432
85,151,36,49980.0,54060.0,-2822.84918213,0.0,2.290688
85,151,37,49980.0,54060.0,-2827.77514648,0.0,0.0
85,151,38,49980.0,54060.0,-2832.70108032,0.0,0.0
85,176,32,49980.0,55060.0,-2761.55123901,1.0,7.231662
85,176,33,49980.0,55060.0,-2766.87875366,1.0,4.707214
85,176,34,49980.0,55060.0,-2772.20623779,0.0,2.940757
85,176,35,49980.0,55060.0,-2777.53375244,1.0,11.666985
85,176,36,49980.0,55060.0,-2782.86126709,3.0,4.187122
85,176,37,49980.0,55060.0,-2788.18878174,3.0,0.0
85,176,38,49980.0,55060.0,-2793.51626587,1.0,0.0
86,106,32,50020.0,52260.0,-2685.75622559,1.0,10.164946
86,106,33,50020.0,52260.0,-2690.74560547,1.0,4.504628
86,106,34,50020.0,52260.0,-2695.73495483,1.0,2.110226
86,106,35,50020.0,52260.0,-2700.7243042,1.0,0.0
86,106,36,50020.0,52260.0,-2705.71368408,1.0,3.97619
86,106,37,50020.0,52260.0,-2710.70306396,2.0,2.167738
86,106,38,50020.0,52260.0,-2715.69241333,0.0,1.68303
86,134,33,50020.0,53380.0,-2803.43273926,1.0,0.0
86,134,34,50020.0,53380.0,-2810.83288574,1.0,0.0
86,135,32,50020.0,53420.0,-2798.35498047,2.0,0.0
86,135,33,50020.0,53420.0,-2805.6427002,1.0,0.0
86,173,32,50020.0,54940.0,-2778.71893311,0.0,0.0
86,173,33,50020.0,54940.0,-2783.3414917,1.0,3.922472
86,173,34,50020.0,54940.0,-2787.96405029,0.0,0.0
86,173,35,50020.0,54940.0,-2792.58660889,0.0,0.0
86,173,36,50020.0,54940.0,-2797.20913696,0.0,0.0
86,173,37,50020.0,54940.0,-2801.83169556,3.0,11.930456
86,173,38,50020.0,54940.0,-2806.45431519,0.0,0.0
86,180,32,50020.0,55220.0,-2761.18630981,1.0,3.17151
86,180,33,50020.0,55220.0,-2765.96514893,3.0,22.957531
86,180,34,50020.0,55220.0,-2770.74398804,0.0,0.931809
86,180,35,50020.0,55220.0,-2775.52285767,1.0,2.786438
86,180,36,50020.0,55220.0,-2780.30169678,1.0,1.379785
86,180,37,50020.0,55220.0,-2785.08053589,3.0,15.014352
86,180,38,50020.0,55220.0,-2789.85940552,0.0,9.198411
87,127,32,50060.0,53100.0,-2769.25244141,1.0,6.588208
87,127,33,50060.0,53100.0,-2775.55603027,3.0,11.759983
87,127,34,50060.0,53100.0,-2781.85955811,1.0,1.72564
87,127,35,50060.0,53100.0,-2788.16308594,0.0,7.726114
87,127,36,50060.0,53100.0,-2794.46664429,3.0,8.42194
87,127,37,50060.0,53100.0,-2800.77017212,0.0,0.0
87,127,38,50060.0,53100.0,-2807.07369995,0.0,0.0
87,160,35,50060.0,54420.0,-2814.16903687,0.0,0.0
87,160,36,50060.0,54420.0,-2818.87081909,3.0,7.269288
87,160,37,50060.0,54420.0,-2823.57266235,0.0,6.111023
87,160,38,50060.0,54420.0,-2828.2744751,0.0,0.0
88,72,32,50100.0,50900.0,-2747.66314697,0.0,0.0
88,72,33,50100.0,50900.0,-2752.91714478,0.0,13.374716
88,72,34,50100.0,50900.0,-2758.17111206,3.0,20.191492
88,72,35,50100.0,50900.0,-2763.13009644,0.0,0.0
88,72,36,50100.0,50900.0,-2766.7520752,1.0,0.0
90,145,32,50180.0,53820.0,-2830.76147461,1.0,0.0
90,145,33,50180.0,53820.0,-2835.83450317,2.0,0.0
90,145,34,50180.0,53820.0,-2840.90753174,1.0,0.0
90,145,35,50180.0,53820.0,-2845.98059082,3.0,0.0
92,138,32,50260.0,53540.0,-2802.60296631,2.0,11.628161
92,138,33,50260.0,53540.0,-2808.79666138,2.0,5.421432
92,138,34,50260.0,53540.0,-2814.99032593,0.0,0.0
92,138,35,50260.0,53540.0,-2821.18395996,3.0,12.18599
92,138,36,50260.0,53540.0,-2827.37765503,1.0,10.226636
92,138,37,50260.0,53540.0,-2833.5713501,3.0,17.391415
92,138,38,50260.0,53540.0,-2839.76501465,1.0,4.462912
94,102,32,50340.0,52100.0,-2704.52243042,0.0,2.833106
94,102,33,50340.0,52100.0,-2708.73001099,3.0,12.668956
94,102,34,50340.0,52100.0,-2712.93762207,1.0,5.704779
94,102,35,50340.0,52100.0,-2717.14520264,0.0,2.876405
94,102,36,50340.0,52100.0,-2721.35275269,2.0,0.0
94,102,37,50340.0,52100.0,-2725.56030273,2.0,0.0
100,131,32,50580.0,53260.0,-2717.24310303,1.0,14.33521
100,131,33,50580.0,53260.0,-2723.80718994,3.0,21.267111
100,131,34,50580.0,53260.0,-2730.37127686,3.0,21.102274
100,131,35,50580.0,53260.0,-2736.93533325,0.0,15.236461
100,131,36,50580.0,53260.0,-2743.49938965,2.0,19.75165
100,131,37,50580.0,53260.0,-2750.06344604,1.0,19.332888
100,131,38,50580.0,53260.0,-2756.62750244,0.0,19.517588
101,137,32,50620.0,53500.0,-2760.25601196,1.0,8.305237
101,137,33,50620.0,53500.0,-2766.7699585,2.0,14.3305
101,137,34,50620.0,53500.0,-2773.28387451,2.0,10.485261
101,137,35,50620.0,53500.0,-2779.79776001,1.0,5.302291
101,137,36,50620.0,53500.0,-2786.31161499,2.0,5.357769
101,137,37,50620.0,53500.0,-2792.82550049,2.0,10.292974
101,137,38,50620.0,53500.0,-2799.3394165,1.0,1.280536
101,141,32,50620.0,53660.0,-2779.49081421,2.0,7.810077
101,141,33,50620.0,53660.0,-2786.37231445,1.0,10.67247
101,141,34,50620.0,53660.0,-2793.2538147,2.0,7.931199
101,141,35,50620.0,53660.0,-2800.13531494,0.0,0.0
101,141,36,50620.0,53660.0,-2807.01678467,3.0,7.798334
101,141,37,50620.0,53660.0,-2813.89825439,3.0,23.903091
101,141,38,50620.0,53660.0,-2820.77978516,0.0,0.998646
102,96,32,50660.0,51860.0,-2866.61654663,0.0,0.0
102,96,33,50660.0,51860.0,-2871.18280029,3.0,0.0
102,96,34,50660.0,51860.0,-2875.74914551,2.0,0.0
102,96,35,50660.0,51860.0,-2880.31549072,0.0,0.0
102,96,36,50660.0,51860.0,-2884.8817749,0.0,0.0
102,96,37,50660.0,51860.0,-2889.44812012,3.0,0.0
102,96,38,50660.0,51860.0,-2894.01446533,0.0,0.0
103,158,32,50700.0,54340.0,-2830.54718018,2.0,11.740839
103,158,33,50700.0,54340.0,-2836.38018799,3.0,12.341942
103,158,34,50700.0,54340.0,-2842.2131958,3.0,7.01746
103,158,35,50700.0,54340.0,-2848.0461731,1.0,6.476321
103,158,36,50700.0,54340.0,-2853.87911987,2.0,9.394878
103,158,37,50700.0,54340.0,-2859.71212769,2.0,10.304717
103,158,38,50700.0,54340.0,-2865.5451355,0.0,1.370087
106,77,32,50820.0,51100.0,-2816.36029053,1.0,0.0
106,77,33,50820.0,51100.0,-2821.01113892,1.0,0.0
106,77,34,50820.0,51100.0,-2825.6619873,0.0,0.0
106,77,35,50820.0,51100.0,-2830.31283569,1.0,0.0
106,77,36,50820.0,51100.0,-2834.96365356,0.0,0.0
106,77,37,50820.0,51100.0,-2839.61447144,0.0,0.0
106,77,38,50820.0,51100.0,-2844.26528931,0.0,0.0
107,77,32,50860.0,51100.0,-2822.77160645,1.0,0.0
